created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 14:47:15 +0000 2023;1724076464943845688;"Who’s going to vote for @votesocialist24 in 2024?  Aren’t you tired of voting for presidential candidates that support genocide?  Vote for someone that will do whatever it takes to stop genocide. Vote for someone who  will work for the people   https://t.co/a1qpN11q2g https://t.co/I4xBtN18JZ";6;29;73;225;en;818676444;1724076464943845688;HorrorGorl;https://twitter.com/HorrorGorl/status/1724076464943845688
Mon Nov 13 14:46:36 +0000 2023;1724076301097558435;"People love to fixate on the worst random protesters they can find at pro-Palestinian events to malign the whole movement.  Yet there are members of the Israeli Knesset and even cabinet who advocate genocide: destroy all of Gaza, turn it into a parking lot, annex the West Bank:";16;310;817;2739;en;16076032;1724076301097558435;ggreenwald;https://twitter.com/ggreenwald/status/1724076301097558435
Mon Nov 13 14:45:11 +0000 2023;1724075944430965095;"we should improve society somewhat by picking a presidential candidate in the primary who doesn't want to bomb palestine instead of resigning ourselves to voting for one that seems gleeful in his support for genocide, i think :)";0;5;18;242;en;904328150087229442;1724075944430965095;loserbent;https://twitter.com/loserbent/status/1724075944430965095
Mon Nov 13 14:44:13 +0000 2023;1724075702364815794;"Imagine if 4000 children were killed in #London or #Paris or #Berlin or #Kyiv in a month. How do you think the reaction would’ve been? but the same happens with Palestinian children, and the massacre continues live in television, you decide to support the genocide and sleep as… https://t.co/jPKEpSz8xz";7;4;229;278;en;386373619;1724075702364815794;ayfaraho;https://twitter.com/ayfaraho/status/1724075702364815794
Mon Nov 13 14:44:09 +0000 2023;1724075682408411324;"Biden unconditionally supports Israel 🇮🇱.  Trump unconditionally supports Israel 🇮🇱.  The 2024 election will be a decision between which genocide-loving sociopath will enter the White House.  Peace is impossible under the two-party duopoly.";105;455;3149;10225;en;2300716447;1724075682408411324;SpiritofHo;https://twitter.com/SpiritofHo/status/1724075682408411324
Mon Nov 13 14:40:38 +0000 2023;1724074800182600103;"@OysterVentures Tame statement considering @kob was cheering on genocide";0;4;37;1118;en;811659933871644673;1723978600876220790;IbnSauce;https://twitter.com/IbnSauce/status/1724074800182600103
Mon Nov 13 14:38:17 +0000 2023;1724074205904277937;"noah schnapp is continuously spreading false misinformation and disrespects people who are suffering a literal genocide. he’s a DISGUSTING human being who deserves nothing but the worst.";0;6;106;383;en;1588819159416279040;1724074205904277937;folklorepotters;https://twitter.com/folklorepotters/status/1724074205904277937
Mon Nov 13 14:36:32 +0000 2023;1724073768803615096;"Genocide is unfolding before us. But Mark Leibler, with his brazen disregard for Palestinians, insists the war crimes of the Israel-Gaza conflict are those of Hamas. Utterly irresponsible of the ABC &amp  Patricia Karvelas to amplify his bigotry &amp  limit Nasser Mashni. #QandA #auspol https://t.co/VBcnI7fi4V";11;111;181;751;en;2843025354;1724073768803615096;sahar_adatia;https://twitter.com/sahar_adatia/status/1724073768803615096
Mon Nov 13 14:36:26 +0000 2023;1724073743608131990;"i think noah schnapp is soulless. a man, with a large platform of susceptible children, responsible for a slogan that helped justify a genocide, *which has currently left only a handful of children, is gleefully treating said genocide like a sporting event.";2;1;329;2858;en;2555446879;1724073743608131990;kirkxxs;https://twitter.com/kirkxxs/status/1724073743608131990
Mon Nov 13 14:35:45 +0000 2023;1724073571146670341;"in many instances, we've had to convey to the families that, sadly, we're unable to provide any assistance !   When even “genocide” is not enough of a strong word to describe what is happening in Gaza.";4;5;161;252;en;1000234748;1724072436554158582;fnaim65;https://twitter.com/fnaim65/status/1724073571146670341
Mon Nov 13 14:35:14 +0000 2023;1724073439240044932;"I find it odd how people like this are happily making fun of a conflict they most probably knew nothing about until a couple weeks ago all the way from the comfort of their own privileged lives while those they make fun of are being wiped out in an ongoing genocide.";2;14;75;263;en;1507641785174183936;1724073439240044932;DrKarimWafa;https://twitter.com/DrKarimWafa/status/1724073439240044932
Mon Nov 13 14:32:21 +0000 2023;1724072715009556700;"But people are getting reported and fired for saying “genocide is bad” — bring back throwing XL slushies in the faces of annoying gays";0;1;46;548;en;366234806;1724072715009556700;MediumSizeMeech;https://twitter.com/MediumSizeMeech/status/1724072715009556700
Mon Nov 13 14:30:37 +0000 2023;1724072277627555955;"@cruelofmyheart Steals food from their original culture and claims it as their own and makes fun of a genocide, this is what I mean when I say I have no sympathy AT ALL for “israelis”";0;0;9;242;en;1376636731932483591;1724059793692762443;drinkorangeshoe;https://twitter.com/drinkorangeshoe/status/1724072277627555955
Mon Nov 13 14:30:34 +0000 2023;1724072266278010992;"Every genocide begins with one simple lie: They had it coming https://t.co/zPNZnN4NwY";2;12;54;162;en;10774652;1724072266278010992;theblaze;https://twitter.com/theblaze/status/1724072266278010992
Mon Nov 13 14:18:42 +0000 2023;1724069280335991022;"People who hate black people are watching that genocide is possible and can be done with impunity.";1;3;48;193;en;156093276;1724068444063101236;MyHandsRatedE;https://twitter.com/MyHandsRatedE/status/1724069280335991022
Mon Nov 13 14:15:27 +0000 2023;1724068459720433833;"I don’t care if some freak calls me antisemitic for opposing genocide. My behavior over the course of the rest of my life will prove them wrong, and they’ll still be a huge piece of shit.";0;6;17;184;en;1509649457872351232;1724068459720433833;tweetsandboobs;https://twitter.com/tweetsandboobs/status/1724068459720433833
Mon Nov 13 14:15:23 +0000 2023;1724068444063101236;"Because you don’t want to live in a world in which the the United States can fund and aid genocide uncontested";2;11;410;1690;en;156093276;1724068444063101236;MyHandsRatedE;https://twitter.com/MyHandsRatedE/status/1724068444063101236
Mon Nov 13 14:13:34 +0000 2023;1724067987727028261;"So this is the “I’m scared for my life” he’s been “going through” all this time? Laughing and recording in a cafe, spreading Zionism while Palestinians don’t have access to basic necessities. The AUDACITY to sit happily in a cafe while supporting the genocide of Palestinians..";1;1;63;256;en;1105773366538063872;1724067987727028261;fatuischilde;https://twitter.com/fatuischilde/status/1724067987727028261
Mon Nov 13 14:12:47 +0000 2023;1724067790582120573;"The Israeli regime bombs Gazan homes, hospitals, schools, mosques, churches, and bakeries, and then claims it killed "terrorists."  Its Western allies know that none of these strikes are targeting Hamas because the Resistance is deep underground.   They are partners in genocide. https://t.co/ODSVs1PCzr";2;8;126;272;en;3170980063;1724067790582120573;s_m_marandi;https://twitter.com/s_m_marandi/status/1724067790582120573
Mon Nov 13 14:12:16 +0000 2023;1724067659698884680;"National Demonstration for Palestine on November 18th, Garden of Remembrance at 1pm, to the back of Leinster House on Merrion Square to bring our demands to the Irish govt. END GAZA GENOCIDE! END ISRAELI APARTHEID! FREEDOM AND JUSTICE FOR PALESTINE! #FreePalestine #GazaGenocide https://t.co/s1zupSa0QA";2;2;187;279;en;112522157;1724067659698884680;ipsc48;https://twitter.com/ipsc48/status/1724067659698884680
Mon Nov 13 14:11:51 +0000 2023;1724067557143990565;"“zionism is sexy” zionism killed over ten thousand people in a month. zionism has displaced millions from their homes. zionism is ethnic cleansing. zionism is genocide.";1;2;82;184;en;1614809798595207170;1724067557143990565;mikesonewaysign;https://twitter.com/mikesonewaysign/status/1724067557143990565
Mon Nov 13 14:11:45 +0000 2023;1724067528517800046;"As Palestinian patients including pre-mature babies are slowing dying in besieged and constantly attacked hospitals that have come out of service, 27 European foreign ministers met today, deliberated, and came out with this statement.  Europe is complicit in Israel’a genocide. https://t.co/DWbz13kjEB";37;32;381;538;en;861184801;1724067528517800046;marwasf;https://twitter.com/marwasf/status/1724067528517800046
Mon Nov 13 14:11:43 +0000 2023;1724067523836952710;"Millions of people across the world have taken to the streets in the fifth week of protests to show their solidarity with the Palestinian people and opposition to Israel's genocide in Gaza. Some of the biggest marches have occurred in countries whose political class is slavishly… https://t.co/jomVY9dNuZ";10;3;75;190;en;1610239446108053504;1724067523836952710;redstreamnet;https://twitter.com/redstreamnet/status/1724067523836952710
Mon Nov 13 14:11:05 +0000 2023;1724067364013048033;"It really is just mind-bending that we have to sit and watch genocide happen right in front of us and have to rely on some fuckers in power sitting on their asses who do nothing about it as they keep funding it and more people keep dying.   This is insanity #FreePalestine";1;21;860;3283;en;1076341597;1724067364013048033;AeroViro;https://twitter.com/AeroViro/status/1724067364013048033
Mon Nov 13 14:07:47 +0000 2023;1724066533138415728;"@mayybyers seeing these rich people with huge smiles on their faces as they support a genocide from the comfort of a cute little coffee shop is disgusting, X";1;2;48;1096;en;1194792626463166467;1723980721872597057;Classicparktv;https://twitter.com/Classicparktv/status/1724066533138415728
Mon Nov 13 14:07:45 +0000 2023;1724066524854464886;"Ok, so I did, and according to the definitions, I'm correct and so is everyone else calling this a genocide. Multiple Israeli leaders have bragged that it is one and admit to these stages.  It's a genocide. https://t.co/I8rfqKaAg7";0;8;83;310;en;943282171988627456;1724066524854464886;mrs_socialista;https://twitter.com/mrs_socialista/status/1724066524854464886
Mon Nov 13 14:07:43 +0000 2023;1724066514406416708;"This Yezidi woman was kidnapped with 4 of her sisters,raped and tortured.  Her father and 3 brothers were kiIIed in mass graves with 1700 from Kocho village western Shingal region where lSlS committed Genocide against Yezidis, kiIIed 10,000 and kidnapped 7000. https://t.co/6lMpzFuUFj";7;14;82;178;en;1643719098839302145;1724066514406416708;AzzatAlsaalem;https://twitter.com/AzzatAlsaalem/status/1724066514406416708
Mon Nov 13 14:06:55 +0000 2023;1724066315101479173;"There’s nothing more tedious than progressives and leftists sputtering ‘this is ackshual genocide, ackshual ethnic cleansing, ackshual apartheid.’  The only card they have to play is these word games because their audience is poorly informed and easily emotionally excited. …";2;16;42;298;en;900100015338782724;1724066315101479173;feelsdesperate;https://twitter.com/feelsdesperate/status/1724066315101479173
Mon Nov 13 14:05:28 +0000 2023;1724065947776884885;"Ed Balls takes part in a very chummy weekly podcast with the architect of austerity that resulted in the deaths of hundreds of thousands of people George Osborne  Yet he sees his arse when a 'socialist' in Owen Jones calls out a genocide that's happening in plain sight https://t.co/NWCKR6tezQ";5;16;79;193;en;862281942955327488;1724065947776884885;AndrewRoy70;https://twitter.com/AndrewRoy70/status/1724065947776884885
Mon Nov 13 14:02:50 +0000 2023;1724065284380610831;"Julia has lost her Family in Israeli attack  #Palestine_Genocide #FreePalestineFromIsrael #Hamas  #Hezbollah #حزب_الله #أبوعبيدة #طوفان_الأقصى #مستشفى_الشفاء #غزة_تنزف https://t.co/6VKwUEf25a";1;46;144;409;en;1572227729407332357;1724065284380610831;jni_kb_sudhroge;https://twitter.com/jni_kb_sudhroge/status/1724065284380610831
Mon Nov 13 14:02:37 +0000 2023;1724065230915821849;"@GadSaad You did a poll suggesting people either believe the IDF's justification for bombing Gaza, or they just believe Jewish people are prone to genocide. No third option at all.  Yet you lecture others about tribalism?";0;9;15;213;en;770619360062898176;1723469145298067591;TheLaurenChen;https://twitter.com/TheLaurenChen/status/1724065230915821849
