"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Wed Nov 15 04:52:03 +0000 2023","1724651454974382161","Twit erigo habis "liburan" Thailand langsung off ya... gara2 diserang habis2an kah? Selain perkara kloter 1 sama 2  perkara pendingan kiriman  ada perkara pp yang "sangat rare" itu","0","1","0","7","in","1250674838840078339","1724651454974382161","VersaceAlfredo","https://twitter.com/VersaceAlfredo/status/1724651454974382161","",""
"Sat Nov 11 11:15:40 +0000 2023","1723298441332408555","vc feni nov’23  - teh mpen inget aku😭 - congratulated her for her quadlips debut!!🥹🫶🏼✨ - diceritain behind story video nangis dadah2 sama member kloter 2 erigo thailand kemaren huhu  semangat teh😭❤️‍🩹  maacii vcnya yaa teh  see u di surabaya  aku kangen!!🥺💗 @F_FeniJKT48 https://t.co/RmI0gn5of0","2","1","0","11","in","1386710228","1647228322882158593","raudhinna","https://twitter.com/raudhinna/status/1723298441332408555","https://pbs.twimg.com/media/F-piy68agAAwZpk.jpg","isekai"
"Mon Nov 13 15:24:08 +0000 2023","1724085747895197812","Ngebungkus 21 buku bareng @soya__milk makan waktu sekitar 2 jam.   Jadi bisa compassionate sama tukang jualan online. Pantesan celana panjang erigo gue lama bgt ya waktu itu dikirimnya.. 😂","0","0","0","2","in","1139937040357711873","1724085732124623347","phileisophos","https://twitter.com/phileisophos/status/1724085747895197812","","Indonesia"
"Wed Nov 08 06:19:34 +0000 2023","1722136761323888867","GIVEAWAY T-SHIRT FRENIME!!!  Ada yg mau di checkout in t-shirt JKT48 x Erigo vol. 5 punya Freya? Semangatin kak @Freya_JKT48 di rep tweet ini ya  jgn lupa juga sertakan warna t-shirt yg dipengenin. GA ditutup jam 5 sore dengan 2 orang pemenang yg bakal aku pilih scr manual ya😊 https://t.co/jI3BvCYNDl","7","208","172","1591","in","817293277225328641","1722136761323888867","putririzky__","https://twitter.com/putririzky__/status/1722136761323888867","https://pbs.twimg.com/media/F-ZCP8ua0AA9pSO.jpg","negeri khayangan"
"Fri Nov 10 05:00:57 +0000 2023","1722841752321901008","WTS PHOTOPACK CHRISTY AZIZI ERIGO KLOTER 2 https://t.co/Cypo3LAsIu","1","5","25","283","in","1290839869825015813","1722841752321901008","fantasyblund","https://twitter.com/fantasyblund/status/1722841752321901008","https://pbs.twimg.com/media/F-jDcPQbYAACs8b.jpg","Ciputat, Indonesia"
"Tue Nov 21 08:59:43 +0000 2023","1726888106182443448","YOU GUYS READY FOR ERIGO WAREHOUSE SALE?!🔥  Bakal ditemenin @A_ChristyJKT48 dan Ella loh! catat tangalnya! sampai bertemu di sana ya  see you! 🔥  🗓️ Jumat  24 November 2023 🕒 15.00-17.00 WIB 📍 ERIGO HQ  https://t.co/xVYeNNsQTo https://t.co/EBbHb2Q8h0","5","23","100","697","in","2352960692","1726888106182443448","Christyzer","https://twitter.com/Christyzer/status/1726888106182443448","https://pbs.twimg.com/media/F_cjlCSaYAA6oFN.jpg","Jakarta, Indonesia🇮🇩"
"Fri Nov 10 11:21:30 +0000 2023","1722937520592404884","wih sudah berakhir live with erigo🙌🏻terimakasih banyak kalian yang sudah menyaksikan @S_AshelJKT48 dan @R_AdelJKT48 tadiii😼  Thankyou juga buat @erigostore sudah memberi kesempatan buat acel mampir lagi~ https://t.co/17VtOPwpsL","0","6","134","1257","in","1642896983357812743","1722937520592404884","Ashelytic","https://twitter.com/Ashelytic/status/1722937520592404884","https://pbs.twimg.com/media/F-kaijiagAAMik2.jpg",""
"Fri Nov 10 11:12:20 +0000 2023","1722935216564846704","Maaciw buat live shoope bareng erigo hari ini buat kalian berdua lucu banget  abis ini minum yang banyak yah 🥰🥰 https://t.co/S7yYZlt5FJ","2","0","70","512","in","1231793585131081728","1722935216564846704","Frhn_hfzz","https://twitter.com/Frhn_hfzz/status/1722935216564846704","https://pbs.twimg.com/media/F-kYbHMbAAAO5UX.jpg",""
"Sun Nov 12 10:30:26 +0000 2023","1723649444531552346","Flash Sale Erigo Rp11.000 ⏰ 18:00 WIB  https://t.co/bsUf6MfZ5f https://t.co/d7tpu0wBk9","1","1","0","4","in","1581884899560423424","1723649444531552346","berburusales","https://twitter.com/berburusales/status/1723649444531552346","https://pbs.twimg.com/media/F-uiCBybUAATO2J.jpg","Indonesia"
"Mon Nov 06 14:26:16 +0000 2023","1721534468950003951","T-Shirt Erigo x JKT48 udah tersedia di Official Store JKT48 di Shopee lho! Check out sekarang juga! https://t.co/oNRXe2EOzo https://t.co/r8wFEIwbka","0","6","21","112","in","2983890506","1721534468950003951","ShopeeID","https://twitter.com/ShopeeID/status/1721534468950003951","https://pbs.twimg.com/media/F-QeeIuaoAA-CIE.jpg","Jakarta Capital Region"
"Sun Nov 05 16:28:09 +0000 2023","1721202754906132811","Terimakasih erigo walau brand kamu jelek tapi aku suka","1","5","5","1","in","1104587095413276672","1721202754906132811","Dwiantsaa","https://twitter.com/Dwiantsaa/status/1721202754906132811","",""
"Sun Nov 12 04:43:53 +0000 2023","1723562234444734600","Flash Sale Serba 11rb | Erigo ⏰12:00 | 12 Nov  Shopee https://t.co/i1uEN0p4j2 Tokopedia https://t.co/UppYPz7yP8 https://t.co/dsd9bOeEVa","0","2","1","2","in","1305090402626617344","1723562234444734600","xkode06","https://twitter.com/xkode06/status/1723562234444734600","https://pbs.twimg.com/media/F-tStZybAAAfx65.jpg",""
"Thu Nov 09 10:14:16 +0000 2023","1722558213059727681","1. Tgl 10 Nov - DelShel Live erigo 2. Tgl 11 Nov - DelChik Nivea Malang  JADWAL PADAT @R_AdelJKT48 https://t.co/RIkbKn5AWK","0","0","0","14","in","1562671056770732033","1722558213059727681","martian112233","https://twitter.com/martian112233/status/1722558213059727681","https://pbs.twimg.com/media/F-fBjSebQAAJ24n.jpg","Bandung, Jawa Barat"
"Fri Nov 10 13:55:19 +0000 2023","1722976229769261462","Awkwk langsung menyerang secara langsung ashel dengan polosnya  langsung ketar2 staff erigo  sambil pengalihan isu udah SO udah SO 🤣😂","0","1","5","21","in","1411142861098143748","1722976229769261462","YareY4r3Daze","https://twitter.com/YareY4r3Daze/status/1722976229769261462","",""
"Thu Nov 09 04:34:43 +0000 2023","1722472765348057301","Ada juga yang spill PP dari Shani yang juga ternyata bukan foto limited  ada juga yang membandingkan JOT dan Erigo "JOT meskipun latarnya sama tapi pose berbeda"  dan banyak yang kecewa karena erigo sendiri yang bilang bahwa PP ini adalah rare nyatanya tidak https://t.co/OihAdIw39X","0","2","2","19","in","1358643515165532162","1722472742656921791","yagitudehwots","https://twitter.com/yagitudehwots/status/1722472765348057301","https://pbs.twimg.com/media/F-dz13AaUAAR7IR.jpg","hidup di fx"
"Mon Nov 20 14:20:00 +0000 2023","1726606320307159140","tanya yg co erigo via web ada yg udh diproses gksih? kmrn gatau kl kodenya bocor dan gabisa cancel🥲 takut bgt duitnya ilang gitu aja","0","18","1","28","in","1251407687650177025","1726606320307159140","discountfess","https://twitter.com/discountfess/status/1726606320307159140","","Join Channel Tele 👇🏻"
"Wed Nov 08 04:36:58 +0000 2023","1722110940710371330","ini erigo yg pinter mancing keributan apa emng org org yg gampang mempermasalahin hal yg itu itu saja ya🤔🤔  #SeriusNanya #BukanAkunTubir","0","3","0","7","in","1482322177148203016","1722110940710371330","idarrrrre_","https://twitter.com/idarrrrre_/status/1722110940710371330","","yessica tamara"
"Sat Nov 11 04:52:45 +0000 2023","1723202076845760666","Erigo ada serba 50k  tambah kode LIVETF11 jadi makin murah https://t.co/SVJOnpLvAw https://t.co/cpf7bkDZkx","0","0","0","11","in","82032251","1723202076845760666","re_aruni","https://twitter.com/re_aruni/status/1723202076845760666","https://pbs.twimg.com/media/F-oLJ0db0AAgUu1.jpg","Earth"
"Fri Nov 10 09:47:15 +0000 2023","1722913803212665107","Erigo diskon setiap jam! Pantengin trs livenya 🥳  Cek disini: https://t.co/y07rGKWurU https://t.co/KAQvmYP8GG","0","1","1","2","in","1169122474182795264","1722911300395954366","hiburantimeline","https://twitter.com/hiburantimeline/status/1722913803212665107","https://pbs.twimg.com/media/F-kE-ElboAAR6Pe.jpg","kerandoman netizen +62"
"Wed Nov 08 13:40:25 +0000 2023","1722247707719553130","Pantun @A_ZeeJKT48   Fiony bangun kesiangan  Erigo memang kesayangan 🤗 @erigostore","0","0","0","2","in","1619742921800187904","1722247707719553130","AlbertinMita","https://twitter.com/AlbertinMita/status/1722247707719553130","",""
"Thu Nov 16 00:04:00 +0000 2023","1724941349471023465","☆ #weirdiebiesells ☆        jkt48 x erigo vol 5    📍dom depok  jawa barat  ina    —bisa shopee/manual/cod fx   —price 100/pp (bisa nego aja di dm)  tg; wts lfb pp photopack shani indira natio https://t.co/fue82IsiDk","0","2","3","1","in","1546692935395479553","1724941349471023465","weirdiebie","https://twitter.com/weirdiebie/status/1724941349471023465","https://pbs.twimg.com/media/F_A47VebwAAlF7b.jpg","Depok, Indonesia"
"Fri Nov 10 07:08:16 +0000 2023","1722873792765337699","Jadi kepikiran kalo ada team J dan K3  bakal sepanas apa TL kemaren dengan drama "perbedaan perlakuan" dari erigo","0","0","0","3","in","1209187218725564417","1722873792765337699","tsabitavosaa","https://twitter.com/tsabitavosaa/status/1722873792765337699","",""
"Mon Nov 20 23:18:20 +0000 2023","1726741799107006815","Gaes mau tanya yang CO baju erigo freya vol.5 kloter 2 yang almond milk udah ada yang di kirim blm?","0","7","1","57","in","1394249284736864258","1726741799107006815","vvotanet","https://twitter.com/vvotanet/status/1726741799107006815","","CARA KIRIM MENFESS"
"Sat Nov 11 04:46:55 +0000 2023","1723200607874695458","Flash Sale Erigo Rp11.000 ⏰ 12:00 WIB  https://t.co/bsUf6MfZ5f https://t.co/bRiF4whv9C","0","0","0","1","in","1581884899560423424","1723200607874695458","berburusales","https://twitter.com/berburusales/status/1723200607874695458","https://pbs.twimg.com/media/F-oJ0RfaAAAar0c.jpg","Indonesia"
"Sat Nov 18 05:21:20 +0000 2023","1725745986457542844","@ainascnrrmt Maaf kak kita lagi fokus ke baju erigo dulu🙏🏻","0","1","0","2","in","1683834032193404929","1725745576787276223","MckeyMzz","https://twitter.com/MckeyMzz/status/1725745986457542844","",""
"Fri Nov 10 13:06:49 +0000 2023","1722964023669346392","Emang erigo ini gak cocok cetak PP  udah bener cetak baju  segala merambah cetak PP wkwk","0","0","0","13","in","1411142861098143748","1722964023669346392","YareY4r3Daze","https://twitter.com/YareY4r3Daze/status/1722964023669346392","",""
"Wed Nov 15 12:29:38 +0000 2023","1724766605513805988","#WTB Photopack Shani Indira edisi Erigo Vol.5 Hoodie JKT48 Black By Ummi Damas.  Boleh DM.","0","0","2","2","in","51422730","1724766605513805988","agnescia","https://twitter.com/agnescia/status/1724766605513805988","",""
"Fri Nov 10 10:39:47 +0000 2023","1722927024388575392","@GYOHANS_ Ashel ampe ketawa karir. Staff Erigo panik  langsung pengalihan isu dengan alasan produk Sold Out🤣  Official Photocard ambil dari IG &amp; dibonusin tanda tangan member doang  bentar lagi juga ada tuh versi unofficialnya🤣  Emang boleh se ketawa karir ini?🤣👊","0","0","3","142","in","1619251891359318016","1722906998981984749","_48DEE","https://twitter.com/_48DEE/status/1722927024388575392","",""
"Wed Nov 08 10:48:14 +0000 2023","1722204374590750845","@vvotanet Olla skin erigo sama olla skin support jeci kesurupan lebih kuat mana nder?","0","0","0","15","in","1577852211455229952","1722192367158247601","StrayCatz48","https://twitter.com/StrayCatz48/status/1722204374590750845","",""
"Mon Nov 20 12:16:23 +0000 2023","1726575212194676860","@A_ChristyJKT48 Mauuu!!! Ayo ikut ke kantor Erigo!! Simsalabim akan kubuat kau borong bajunya!! 😂😂","0","0","0","14","in","1060342842738958336","1726535122357510486","RosesGan","https://twitter.com/RosesGan/status/1726575212194676860","","DKI Jakarta, Indonesia"
"Fri Nov 17 09:48:20 +0000 2023","1725450790771327229","Gaes mau tanya yang CO baju erigo freya vol.5 kloter 2 yang almond milk udah ada yang di kirim blm?","0","4","0","40","in","1394249284736864258","1725450790771327229","vvotanet","https://twitter.com/vvotanet/status/1725450790771327229","","CARA KIRIM MENFESS"
"Wed Nov 15 03:39:39 +0000 2023","1724633232589951097","@erisakpntjr Fakta ngga sih  masa iya ngga kegoda cuan dari shopee  japota  erigo  dkk 😋😋","0","0","0","15","in","1663542124879712256","1724422301335126445","leinnn48","https://twitter.com/leinnn48/status/1724633232589951097","",""
"Sun Nov 19 00:27:21 +0000 2023","1726034389677543500","jujur  fjkt banyak yang dari Kendal (Jateng) juga kan? soalnya dri kemaren nonton basket di GOR banyak yang pake kaos erigo × jkt48 😔 😔","0","0","0","67","in","1394249284736864258","1726034389677543500","vvotanet","https://twitter.com/vvotanet/status/1726034389677543500","","CARA KIRIM MENFESS"
"Thu Nov 16 13:53:41 +0000 2023","1725150145862332800","@massmull_ @erigostore Masih mending erigo kasih kompensasi  daripada yg jot cuma thank you note 🫣","0","0","1","8","in","1551230896208232448","1725148679378538687","shrul_o2n","https://twitter.com/shrul_o2n/status/1725150145862332800","","Yogyakarta, Indonesia"
"Thu Nov 09 09:49:06 +0000 2023","1722551881371959302","@dlayyyyyyyy pinter banget erigo ngundang delshel  kan banyak konten nanti  dan hilang deh konten antar kloter 1 dan kloter 2  terimakasih bangak @erigostore untuk delshel nya","0","0","0","25","in","1563026869762473984","1722549841862250736","dinimrsd","https://twitter.com/dinimrsd/status/1722551881371959302","",""
"Mon Nov 20 10:05:01 +0000 2023","1726542151935500554","@NagaGiny Sepertinya Christy?? Karna tadi dia sempet ngtwt mau main ke kantor erigo tp sama fans jg.. gk tau deh","0","0","0","3","in","859680080758321152","1726531867267190803","arindarista15","https://twitter.com/arindarista15/status/1726542151935500554","",""
"Wed Nov 15 09:59:39 +0000 2023","1724728863488659842","@girumon16 Fakk ini penggambaran diriku seutuhnya 😭😩 Hari ini aku pakai deodoran dan facial wash nivea men  bawa kaos Erigo buat ngegym di kantor  jajan Japota  pake hairdryer  hp dan jam Xiaomi  dan tadi siang beli skincare via Shopee 😩","0","0","0","3","in","1114015279544066048","1724726951930151129","RistaFuji","https://twitter.com/RistaFuji/status/1724728863488659842","","Indonesia"
"Wed Nov 08 15:36:33 +0000 2023","1722276930500882699","Mantap djiwa erigo","7","186","154","9315","in","1051495051124043776","1722276930500882699","F_OllaJKT48","https://twitter.com/F_OllaJKT48/status/1722276930500882699","","DKI Jakarta, Indonesia"
"Thu Nov 09 11:05:42 +0000 2023","1722571158795755605","Siapa nicccccc🫣  Jangan lupaaaa besok ada @R_AdelJKT48 bareng @S_AshelJKT48 live @erigostore di Shopee jam 16.00-18.00 ygyyyy🥰  Udah siap ngeborong berapa karung erigo nih mint buat live besok?😋 @Ashelytic https://t.co/tYVwS0qZ7x","6","13","69","1300","in","1245950338449854465","1722571158795755605","Adellion_","https://twitter.com/Adellion_/status/1722571158795755605","https://pbs.twimg.com/media/F-fNVv0bMAAzTFe.jpg","Indonesia "
"Fri Nov 17 17:50:02 +0000 2023","1725572013815931350","tanya voc erigo emang harusnya buat siapa gais? serius nanya","0","9","0","3","in","1251407687650177025","1725572013815931350","discountfess","https://twitter.com/discountfess/status/1725572013815931350","","Join Channel Tele 👇🏻"
"Thu Nov 09 02:01:02 +0000 2023","1722434088177660037","@Isra_KK ntar erigo post foto member juga langsung diem kayak biasa","0","0","2","36","in","1641379738488016896","1722428230043636119","istooizyyy","https://twitter.com/istooizyyy/status/1722434088177660037","",""
"Fri Nov 10 07:41:36 +0000 2023","1722882183575339168","Erigo harga spesial live serba Rp 50.000  - Bisa digabung dengan voucher live agr lebih murah - Harga spesial waktunya terbatas - Produk ganti tiap jam  Beli dari live toko👇 https://t.co/Lx9b0Hh67O","0","0","0","4","in","1654303787031621632","1722882183575339168","karunasankra","https://twitter.com/karunasankra/status/1722882183575339168","",""
"Wed Nov 08 13:46:41 +0000 2023","1722249282273828930","aaakk sumpah Demi apapun gue seneng banget liat anak anak ini sepanjang live beneran se moodbooster itu  makasih tim erigo udah bahagiakan anak anak baik ini🥹🥹🥹🥹🥹🥹🥹🫶🫶🫶🫶  https://t.co/q7Iitlpxi5","8","7","291","1636","in","1587183333548560384","1722249282273828930","beutedegre","https://twitter.com/beutedegre/status/1722249282273828930","https://pbs.twimg.com/ext_tw_video_thumb/1722248379659599872/pu/img/qpKGwHHAkabsIgfl.jpg",""
"Wed Nov 08 00:01:43 +0000 2023","1722041674451546380","Stlh di cermati dan perhatikan dg teliti. Knp kloter 1 &amp;2 beda??? Krn beda tema&amp;konsep dan sbnrnya udh di spoiler sama erigo konsep tema fotonya seperti video dibawah. -Kloter 1 tema&amp;konsep foto : anak gunung camping  kebun -kloter 2 tema&amp;konsep foto : anak pantai bermain https://t.co/r7bdftaagM","2","7","54","175","in","1434855496960274433","1722041674451546380","faridadowa","https://twitter.com/faridadowa/status/1722041674451546380","https://pbs.twimg.com/ext_tw_video_thumb/1722041557698908160/pu/img/1V8KILBQi7qP7XHF.jpg",""
"Wed Nov 08 20:55:06 +0000 2023","1722357098812735706","JKT48 x Erigo Goes to Thailand Day 4| Kloter 2  Waktunya jualan https://t.co/zgJq3D6fy4","0","1","41","773","in","1493012581484986372","1722357098812735706","NagaGiny","https://twitter.com/NagaGiny/status/1722357098812735706","https://pbs.twimg.com/ext_tw_video_thumb/1722357047654842368/pu/img/BVr5iU-PJ3n2rtBr.jpg",""
"Wed Nov 08 12:19:10 +0000 2023","1722227258356895948","Mending CO erigo ngk sih dapet tiket gratis via invitation keluarga member  dri pada beli di calo tapi 2-3x lipat😭🤣 @F_OllaJKT48 @A_LuluJKT48   #ErigoXJKT48 https://t.co/2PqFmcolVO","0","3","57","310","in","1575123322328608772","1722227258356895948","DomLica_","https://twitter.com/DomLica_/status/1722227258356895948","https://pbs.twimg.com/ext_tw_video_thumb/1722227057483243520/pu/img/FYgOcg0bWFMLbglF.jpg","Fx Sudirman"
"Thu Nov 09 01:37:45 +0000 2023","1722428230043636119","PP tidak rare ✅ Tubir kloter✅  Erigo-jeketi downfall era. Riil kah?","4","21","37","474","in","146312654","1722428230043636119","Isra_KK","https://twitter.com/Isra_KK/status/1722428230043636119","",""
